connection_id,connection_duration_sec,protocol_type,service_type,connection_state,packets_sent,packets_received,bytes_sent,bytes_received,data_rate_bytes_per_sec,ttl_sender,ttl_receiver,sender_data_load,receiver_data_load,packets_lost_sender,packets_lost_receiver,time_between_sender_packets,time_between_receiver_packets,jitter_sender,jitter_receiver,tcp_window_sender,tcp_sequence_sender,tcp_sequence_receiver,tcp_window_receiver,tcp_round_trip_time,tcp_syn_ack_time,tcp_ack_data_time,mean_packet_size_sender,mean_packet_size_receiver,http_transaction_depth,server_response_size,connections_per_service,state_ttl_combinations,connections_to_destination_short_term,connections_from_source_to_dest_port,connections_to_dest_from_source_port,connections_between_source_dest,ftp_login_attempt,ftp_command_count,http_method_count,connections_from_source,connections_to_service,same_ip_port,is_attack
66986,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,1,1,2,0,0,0,3,4,0,0
40988,9e-06,udp,-,INT,2,0,196,0,111111.1072,254,0,87111112.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,98,0,0,0,4,2,3,3,1,4,0,0,0,3,4,0,0
5660,5e-06,trunk-2,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1
53797,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
4862,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,1
42865,0.702578,tcp,-,FIN,16,10,1060,556,35.583237,254,252,11318.31641,5704.70459,5,3,45.484466,70.340219,2242.993779,91.735406,255,3870921953,41816866,255,0.128138,0.069506,0.058632,66,56,0,0,7,1,1,1,1,7,0,0,0,2,6,0,0
65526,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,3,7,0,0,0,8,10,0,1
62529,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,4,6,0,1
56722,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,8,7,3,7,0,0,0,7,14,0,1
71549,1.202559,tcp,-,FIN,16,12,1210,642,22.452121,254,252,7550.564941,3918.310791,5,3,80.170601,99.787453,4643.830092,145.844484,255,2800446371,4136526817,255,0.133621,0.071078,0.062543,76,54,0,0,5,1,1,1,1,5,0,0,0,1,6,0,0
63860,8e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,6,6,6,0,0,0,10,10,0,1
60785,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,2,2,2,2,0,0,0,2,13,0,1
62774,0.643561,tcp,-,FIN,12,8,1258,748,29.523231,254,252,14345.18262,8142.196289,3,2,58.505545,81.883711,2871.0644,116.112062,255,3912364336,136407146,255,0.14248,0.069645,0.072835,105,94,0,0,7,1,1,1,1,1,0,0,0,1,5,0,1
10219,0.446241,tcp,-,FIN,10,6,1244,268,33.614124,254,252,20078.83594,4015.767334,2,1,45.278222,69.307,2669.56178,106.046219,255,697429017,114128485,255,0.220926,0.099698,0.121228,124,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
60577,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,1
44273,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
46653,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
82240,0.670568,tcp,-,FIN,10,6,756,268,22.369096,254,252,8124.456055,2672.361328,2,1,69.314111,109.290203,3794.25515,171.802344,255,2874321609,134985815,255,0.174738,0.124115,0.050623,76,45,0,0,2,1,2,1,1,2,0,0,0,1,2,0,0
5091,8e-06,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
62605,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,4,8,0,1
52381,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
57913,0.410531,tcp,-,FIN,10,6,756,268,36.538043,254,252,13270.61719,4365.078125,2,1,41.499667,75.987602,2026.311343,105.099437,255,1907303931,1653611336,255,0.100443,0.030582,0.069861,76,45,0,0,7,1,2,2,1,2,0,0,0,2,7,0,1
63805,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,7,7,3,7,0,0,0,7,15,0,1
610,9e-06,ddp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
57338,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,7,7,4,7,0,0,0,7,15,0,1
76412,1.038913,tcp,-,FIN,10,8,534,354,16.363256,254,252,3703.871338,2387.110352,2,1,115.329778,135.521281,6283.801623,271.716094,255,2123813047,854032644,255,0.210136,0.090255,0.119881,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
79615,0.57369,tcp,-,FIN,10,6,546,268,26.146525,254,252,6860.848145,3123.638184,2,1,61.342667,100.635398,3179.284343,164.413172,255,2110715420,388419522,255,0.138242,0.070503,0.067739,55,45,0,0,6,1,1,1,1,6,0,0,0,2,6,0,0
62764,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,5,8,0,1
5998,9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,1
51778,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,1
68128,0.989096,tcp,-,FIN,12,10,1338,844,21.231509,254,252,9924.213867,6147.027344,3,2,88.402453,107.340336,6367.623415,159.009922,255,3681640034,3822408558,255,0.078742,0.023025,0.055717,112,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
59154,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,2,2,1,2,0,0,0,2,9,0,1
64672,0.172283,tcp,-,FIN,10,6,860,268,87.066051,254,252,35940.86719,10401.49121,2,1,19.142556,31.1176,1145.858758,54.43791,255,2604398898,384002347,255,0.026705,0.016196,0.010509,86,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
24332,0.305093,udp,-,CON,4,4,568,312,22.943824,31,29,11170.36523,6135.833984,0,0,87.011336,91.586,123.039172,129.518625,0,0,0,0,0.0,0.0,0.0,142,78,0,0,10,0,3,1,1,3,0,0,0,3,6,0,0
5182,8e-06,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
5189,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
51945,4e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,9,14,0,1
64605,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,3,3,3,0,0,0,4,9,0,1
57499,1e-05,sctp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,9,12,0,1
72921,1.188584,tcp,-,FIN,10,8,986,354,14.302734,254,252,5976.859863,2086.516357,2,1,125.713444,152.407281,7783.231715,216.821672,255,3083337867,3010469812,255,0.197222,0.121726,0.075496,99,44,0,0,3,1,1,1,1,2,0,0,0,1,3,0,0
76306,0.500097,tcp,-,FIN,10,6,534,268,29.994183,254,252,7694.507812,3583.304932,2,1,55.458,84.627797,2875.292894,133.789625,255,2321966099,1649261442,255,0.163494,0.07695,0.086544,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
50364,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,3,7,0,0,0,9,11,0,1
56416,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,4,3,3,3,0,0,0,3,19,0,1
59080,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,1
5180,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
61592,0.621465,tcp,-,FIN,10,8,564,354,27.354717,254,252,6539.386719,3990.570557,2,1,69.051667,86.22343,5382.207307,136.839219,255,2020586988,3573260703,255,0.058094,0.013335,0.044759,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
2756,0.583023,tcp,-,FIN,12,8,702,438,32.588765,254,252,8836.701172,5269.088867,3,2,52.887728,74.034141,2745.118239,105.182203,255,1928741152,3482276637,255,0.11474,0.064777,0.049963,59,55,0,0,4,1,1,1,1,1,0,0,0,1,1,0,1
74908,7e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,3,2,1,5,0,0,0,2,6,0,0
61235,6e-06,ipcv,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,1
73185,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,2,0,0,0,2,2,0,0
67367,0.439413,tcp,-,FIN,10,6,534,268,34.136449,254,252,8757.136719,4078.167725,2,1,46.047333,70.297203,2454.351675,98.500086,255,3842278039,945821175,255,0.151475,0.087925,0.06355,53,45,0,0,5,1,1,1,1,5,0,0,0,1,7,0,0
42523,0.8047,tcp,-,FIN,10,6,534,268,18.640487,254,252,4781.90625,2226.916748,2,1,83.623778,137.397594,4423.473887,228.483688,255,3612882546,3844105994,255,0.22531,0.11771,0.1076,53,45,0,0,3,1,1,1,1,3,0,0,0,3,3,0,0
53480,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,7,7,0,1
7606,5e-06,srp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,1
3754,0.430334,tcp,-,FIN,10,6,1090,268,34.856646,254,252,18236.99805,4164.20752,2,1,41.510889,77.433203,1999.49828,96.266,255,2471229350,1772833475,255,0.114252,0.043164,0.071088,109,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,1
7948,1.123978,tcp,smtp,FIN,12,10,1016,892,18.683639,254,252,6633.581543,5715.414062,3,2,102.179817,117.221,5729.008521,207.514891,255,2719573657,4036539084,255,0.124453,0.043108,0.081345,85,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
49487,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
76006,0.219874,tcp,-,CON,6,2,978,86,31.836416,62,252,29653.34766,1564.532471,2,1,43.9748,0.006,2421.950771,0.0,255,1819681366,2438426145,255,0.16077,0.073758,0.087012,163,43,0,0,7,3,5,5,1,7,0,0,0,5,7,0,0
63327,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1
48915,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
50954,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,7,9,0,1
61784,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
76087,0.127116,tcp,-,CON,6,2,978,86,55.067814,62,252,51291.73438,2706.189697,2,1,25.4232,0.003,1550.721518,0.0,255,3863710495,3094965390,255,0.107987,0.061857,0.04613,163,43,0,0,8,3,4,4,1,7,0,0,0,4,7,0,0
71214,0.880586,tcp,-,FIN,10,8,534,354,19.305326,254,252,4369.817383,2816.306396,2,1,94.484111,114.32943,6181.302754,167.288531,255,4135724575,3283595622,255,0.12106,0.080274,0.040786,53,44,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
29517,0.41985,tcp,-,FIN,16,18,1540,1644,78.599501,31,29,27514.58984,29591.52148,4,4,27.967334,24.666766,1886.38892,41.147191,255,4006524708,4065604498,255,0.000905,0.000506,0.000399,96,91,0,0,9,0,9,5,1,5,0,0,0,8,11,0,0
71309,0.716967,tcp,-,FIN,10,8,588,354,23.710994,254,252,5913.800781,3459.015625,2,1,72.892444,92.928,4712.852707,131.501141,255,1888832274,993542331,255,0.127532,0.066462,0.06107,59,44,0,0,1,1,2,1,1,1,0,0,0,4,2,0,0
75619,7e-06,udp,-,INT,2,0,238,0,142857.1409,254,0,136000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,2,2,2,2,1,2,0,0,0,2,2,0,0
55711,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,1,0,0,0,1,3,0,1
59503,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
56661,5e-06,bna,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,2,3,4,0,0,0,4,12,0,1
5128,8e-06,sctp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
57989,4e-06,skip,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,1
50006,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,1
71560,0.808447,tcp,-,FIN,14,12,1102,678,30.923487,254,252,10133.00781,6155.010742,4,4,62.188233,66.482453,3336.4526,86.350742,255,4264146991,289745839,255,0.11295,0.076448,0.036502,79,57,0,0,6,1,1,1,1,5,0,0,0,1,5,0,0
78062,0.475813,tcp,-,FIN,10,6,546,268,31.52499,254,252,8272.157227,3766.185547,2,1,52.763333,79.296203,2556.118664,101.936852,255,4106666679,3249506228,255,0.148874,0.079323,0.069551,55,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
53018,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,1,4,0,0,0,5,11,0,1
68053,0.540276,tcp,-,FIN,10,6,490,268,27.763588,254,252,6529.996094,3316.823242,2,1,58.098111,91.657203,3061.897246,146.289172,255,3502163644,2055365298,255,0.140901,0.081984,0.058917,49,45,0,0,3,1,2,2,1,3,0,0,0,3,3,0,0
43701,0.30771,tcp,-,FIN,10,6,484,268,48.747198,254,252,11335.34863,5823.665527,2,1,32.674556,48.535398,1814.236014,78.173016,255,1963391905,4269063687,255,0.124275,0.065022,0.059253,48,45,0,0,13,1,5,5,2,5,0,0,0,5,13,0,1
44294,1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,1
44823,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,1
78824,1.044502,tcp,-,FIN,10,8,840,354,16.275699,254,252,5790.319336,2374.337158,2,1,115.964111,138.758578,6348.745263,271.806656,255,3342929733,2479530065,255,0.174073,0.073182,0.100891,84,44,0,0,1,1,3,1,1,1,0,0,0,1,5,0,0
10165,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
61240,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,4,4,4,0,0,0,4,7,0,1
4714,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,11,2,0,1
42180,0.965734,tcp,-,FIN,14,14,816,764,27.958009,254,252,6279.161621,5881.536621,4,4,74.287233,66.535617,4540.276028,102.725938,255,2698884994,3913287514,255,0.137161,0.071278,0.065883,58,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
55860,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,3,3,4,0,0,0,4,10,0,1
1850,8e-06,br-sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,10,4,0,1
52860,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,7,7,4,7,0,0,0,8,23,0,1
73075,1.460286,tcp,ftp,FIN,12,12,634,682,15.750339,254,252,3188.416504,3429.465088,3,4,132.73346,124.685,6900.708371,163.550312,255,1250650677,3185191132,255,0.158105,0.088742,0.069363,53,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
46355,0.218853,tcp,-,FIN,10,6,510,268,68.539157,254,252,16778.38477,8188.144531,2,1,22.688,34.777602,1197.698799,52.106305,255,2459697427,3353690896,255,0.085682,0.044955,0.040727,51,45,0,0,9,1,1,1,1,1,0,0,0,1,10,0,1
7774,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
56818,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
70595,0.868085,tcp,-,FIN,10,8,534,354,19.583335,254,252,4432.745605,2856.863037,2,1,91.120222,113.11757,5761.760133,177.701562,255,1837412086,1143923833,255,0.132735,0.076254,0.056481,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,0
54152,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
936,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,2,0,0,0,1,1,0,1
72332,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,3,1,8,0,0,0,3,9,0,0
59730,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,1
30758,0.373826,tcp,-,FIN,16,18,1540,1644,88.276365,31,29,30902.07813,33234.71484,4,4,24.899067,21.959941,1522.209038,43.270234,255,567971671,613245309,255,0.000641,0.000497,0.000144,96,91,0,0,10,0,3,2,1,2,0,0,0,5,19,0,0
76444,0.409785,tcp,-,FIN,10,6,534,268,36.604561,254,252,9390.290039,4373.024902,2,1,42.560778,62.951199,2247.117661,98.742141,255,1144392809,2232021671,255,0.141636,0.095022,0.046614,53,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,0
47142,4e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,4,4,4,0,0,0,5,6,0,1
60707,1.1e-05,udp,-,INT,2,0,104,0,90909.0902,254,0,37818180.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,1,1,1,0,0,0,3,5,0,1
51967,3e-06,pim,-,INT,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,1
9954,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
43548,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,2,2,1,8,0,0,0,3,8,0,0
54144,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,9,9,0,1
53841,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,4,7,0,0,0,11,11,0,1
40550,0.997055,tcp,-,FIN,14,10,774,556,23.067935,254,252,5768.989746,4019.838379,4,3,76.696536,102.769336,4019.925707,126.997414,255,1162814499,1645804087,255,0.146782,0.071454,0.075328,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
52920,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,2,11,0,1
7015,8e-06,mobile,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
